Video URL,Title,Captions Available,Caption Text
https://www.youtube.com/watch?v=3rs12sjX1as,Raees,No,No captions available :()
https://www.youtube.com/watch?v=JvtrqbB4ufc,Pacific Rim (2013),No,No captions available :()
https://www.youtube.com/watch?v=GzBMQihulz4,Paheli,No,No captions available :()
https://www.youtube.com/watch?v=ymPgxj_ZJ0Q,The Legend Of Hercules,No,No captions available :()
https://www.youtube.com/watch?v=wHIHgl-2GcU,ट्रान्सफॉर्मर्स - आखिरी योद्धा,No,No captions available :()
https://www.youtube.com/watch?v=0VpUuqzibUk,Hotel Transylvania,No,No captions available :()
https://www.youtube.com/watch?v=ktgMLYQYpy8,Rango,No,No captions available :()
https://www.youtube.com/watch?v=d1Hi6bABaA4,Luck by Chance,No,No captions available :()
https://www.youtube.com/watch?v=dmbUYu1qOuk,Kuch Kuch Hota Hai,No,No captions available :()
https://www.youtube.com/watch?v=nfJh-9B76Ys,New York,No,No captions available :()
https://www.youtube.com/watch?v=S-ggr5Uf4pQ,Men In Black 3,No,No captions available :()
https://www.youtube.com/watch?v=CMiakCX9Vy4,The Wolverine,No,No captions available :()
https://www.youtube.com/watch?v=Ocu35D_h1EE,Rang De Basanti,No,No captions available :()
https://www.youtube.com/watch?v=cjNO5QiNPk8,The Social Network,No,No captions available :()
https://www.youtube.com/watch?v=QcoL-kU1I1Y,Transformers: Age of Extinction,No,No captions available :()
https://www.youtube.com/watch?v=ttus22CLSb4,Stuart Little 2,No,No captions available :()
https://www.youtube.com/watch?v=q2X9YPT7LMI,Stuart Little,No,No captions available :()
https://www.youtube.com/watch?v=Sc0Kr9JEVXs,Tanu Weds Manu,No,No captions available :()
https://www.youtube.com/watch?v=IXQvtz4CdB8,Aiyyaa,No,No captions available :()
https://www.youtube.com/watch?v=NJZTCJKGyx4,Aashiqui 2,No,No captions available :()
https://www.youtube.com/watch?v=eph_BM0g8zw,Mary Kom,No,No captions available :()
https://www.youtube.com/watch?v=WVjutHfxtDo,Mohabbatein,No,No captions available :()
https://www.youtube.com/watch?v=y9fAPTSN45c,City of God,No,No captions available :()
https://www.youtube.com/watch?v=jAwgpDemm_I,Motor Mitraan Di,No,No captions available :()
https://www.youtube.com/watch?v=swFgC1jWVfk,Raavan,No,No captions available :()
https://www.youtube.com/watch?v=uDD941PR_08,Judge Singh LLB,No,No captions available :()
https://www.youtube.com/watch?v=gG5rRhPgoRU,Happy New Year,No,No captions available :()
https://www.youtube.com/watch?v=vSaD36MRxBw,Pyaar Ka Punchnama,No,No captions available :()
https://www.youtube.com/watch?v=FybioscjEMw,Darr,No,No captions available :()
https://www.youtube.com/watch?v=VOvkkzGbCDk,Himmatwala,No,No captions available :()
https://www.youtube.com/watch?v=VOvkkzGbCDk,Himmatwala,No,No captions available :()
https://www.youtube.com/watch?v=wouIXHFKZy4,Meri Pyaari Bindu,Yes,"What is love story? Boy meets girl, they
lived happily ever after. But this was my love story. I have to get some notes
from Prakash. - Where to?
- I'll be back. This 'two-phone rings' girl will
trap him. Two rings means an emergency.
You know, right? Bindu, whatever it is,
it's a no. You know, I don't like dogs. - We'll call him Devdas.
- We? Can we keep Devdas? What do I tell Maa? Instead of notes,
I came back with a dog? Come on! Bindu... In one word - she was ""trouble."" She always managed to make me
do wild and crazy things. Hi! I can't believe you seriously
did that. Your youth... ...my youth... We were like Gabbar and Sambha.
Munna and Circuit, Guruji and Bhola. I must tell her what I feel
about her. She already knows. Everybody knows, even people
who don't know you, know. I have seen the face
of the moon. I have seen a sky full of stars. But I have seen
no one quite like you. So I found a way to bribe life... ...and stumbled from friendship
into love. No one can stop me
from falling in love. Happy birthday! Get out of here. My heart is lost to me. Bindu's old habit. She left everything half-way. A film. A book. A hobby. God had given me so many signs. But I was too obsessed by Bindu
to ever notice. ""My sweet Bindu."" Many teach you how to love... ...alas no one teaches you
how to forget that love."
https://www.youtube.com/watch?v=s08YBEKyf9Y,Happy Go Lucky,No,No captions available :()
https://www.youtube.com/watch?v=zjW5Iw4Zy0Y,Sultan,Yes,"Electrifying atmosphere in the stadium All eyes waiting for one man (CROWD CHEERING) Sultan goes for the kill And down goes Sangwan! (REFEREE WHISTLING) Local champion Bagga faces
the lioness of Buroli Aarfa! What a girl! Like doctors marry doctors Engineers marry engineers Only a wrestler completes
another wrestler! This is the girl I'll marry My name is Sultan Ali Khan...
full Fashion TV English is beyond you...
stop faking it I believe English is a ticket
to a woman's heart A simple 'I love you' ...lands you a kiss! Baby loves to groove What's your goal in life? My dream is to win an Olympic medal
for India in wrestling A gold medal! Sultan... wait I'm happy you're chasing
your dream But I'm scared you will run
so far ahead That you will leave us behind (SLAPPING) (STONE BREAKING) The wrestling that made me... broke me (DOOR OPENING) (CYCLE BELL TRING) I believe your story Sultan...
you belong in that ring He still fights? Where did you find him Aakash? It's a young man's sport Aakash
and he's out of shape All you found is a 40-something
worn out wrestler? He's an Olympic gold medallist He was a world-wrestling champion That was ages ago Show me what you got He's down and out I don't train dead people (BODY SLAMMING) I gave up wrestling But I never gave up fighting (ENGINE WHISTLE) Rise to the sky Scale the oceans And sing out loud You are the son of this soil Between the realms of
heaven and earth Lingers your magnificent soul O Sultan (BRICKS CRASHING) A true wrestler is made
outside the ring In the game of life When it throws you down You rise again...
against all odds And face it one more time"
https://www.youtube.com/watch?v=yHqhJ1rIfus,Rangoon,No,No captions available :()
https://www.youtube.com/watch?v=94fuzZXsf3Y,Ae Dil Hai Mushkil,No,No captions available :()
https://www.youtube.com/watch?v=FenVeYbNrDc,Te3n,No,No captions available :()
https://www.youtube.com/watch?v=2iBSsKB9_GQ,Dilwale,No,No captions available :()
https://www.youtube.com/watch?v=FeK4qlewdpQ,Kabhi Khushi Kabhie Gham,No,No captions available :()
https://www.youtube.com/watch?v=M9AAcSapC-w,Walk Of Shame,No,No captions available :()
https://www.youtube.com/watch?v=VTAWi0El5E0,Dil Chahta Hai,No,No captions available :()
https://www.youtube.com/watch?v=Dvb2O0Dq4nM,Bus Conductor,No,No captions available :()
https://www.youtube.com/watch?v=xqL1lR5yhhA,Singham,No,No captions available :()
https://www.youtube.com/watch?v=9N-WnXhGpAQ,Aaja Nachle,No,No captions available :()
https://www.youtube.com/watch?v=zBEnAnLLifQ,Yaariyan,No,No captions available :()
https://www.youtube.com/watch?v=9Y2E_0zyXyE,Neerja,No,No captions available :()
https://www.youtube.com/watch?v=yncBVLhkE98,Yeh Jawaani Hai Deewani,No,No captions available :()
https://www.youtube.com/watch?v=GGzSId0_qJc,Bhool Bhulaiyaa,No,No captions available :()
https://www.youtube.com/watch?v=Mf2zGGSLJQ8,Vijay,No,No captions available :()
https://www.youtube.com/watch?v=8URKgwE1VMM,Kabul Express,No,No captions available :()
https://www.youtube.com/watch?v=-MfKN_X8O9k,Bombay,Yes,"Since I saw you, I am blindly in love I got to say you onething and
not knowing how to say that Saila Bhanu! I would leave evrything for you,
will you come with me? My dear, please come and be mine
- My dear, I came as yours forever I am wishing to marry your
daughter Saila Bhanu If your daughter comes to my son,
I will have to do a murder Your marriage is in the next 10 days
with the boy I have selected Hey lotus from the mosque!
I saw your feet Slowly as the silk saree dropped,
I saw the rest Tell that he will not get one This babe will not come and will
not give a girl child BOMBAY"
https://www.youtube.com/watch?v=xT6xkOkk9Gw,Dil Vil Pyaar Vyaar,No,No captions available :()
https://www.youtube.com/watch?v=7gT-4tuXbRA,Khakee,No,No captions available :()
https://www.youtube.com/watch?v=p_yXae3j4HA,Faraar,No,No captions available :()
https://www.youtube.com/watch?v=s6EXrinPiXI,Kannathil Muthamittal,Yes,"Do you like the groom, your
brother chose for you? I do not want kids.
- Why? My name is T Amudha.
- Is this what you do in dictation? Beautiful! Twin plaited beauty! Happy birthday to my Amudha baby. I know, I am 9 now and should
behave responsible Should not talk back with teacher,
no retart when mom is angry And should not hide maths marks You are not our daughter What happened to Amudha?
- We said to her, dad. You are God given flower
What are your eyes looking for? Amuda! Is Amudha sister here?
- No dear. You should not have said If this comes in your next story,
we both will kill you. How did you read my mind? We adopted her daughter and
she wants to see her mother now We found your mother You are God given flower
What are your eyes looking for? Kannathil Muthamittal
(A Peck on the Cheek)"
https://www.youtube.com/watch?v=80SnPnZkNTI,Ekk Deewana Tha,No,No captions available :()
https://www.youtube.com/watch?v=PAWpsyW9Hkk,Lion,No,No captions available :()
https://www.youtube.com/watch?v=-4p07AauEWk,Blood Money,No,No captions available :()
https://www.youtube.com/watch?v=lREzXeH4PTc,Pyaar Ka Punchnama 2,No,No captions available :()
https://www.youtube.com/watch?v=5V9eGkGLBKo,Bajirao Mastani,No,No captions available :()
https://www.youtube.com/watch?v=-KCRrU6cTJU,Shuddh Desi Romance,No,No captions available :()
https://www.youtube.com/watch?v=f6SxK88jNEU,Dil Se,No,No captions available :()
https://www.youtube.com/watch?v=f0MtWVRKk4Q,Adventures of Omanakuttan,No,No captions available :()
https://www.youtube.com/watch?v=RxNr2SrQv1Y,Salaam Namaste,No,No captions available :()
https://www.youtube.com/watch?v=uBDZZ--86lU,Jatts In Golmaal,No,No captions available :()
https://www.youtube.com/watch?v=1FccMHcIzwY,Mirch,No,No captions available :()
https://www.youtube.com/watch?v=3jZEn0krL5A,M.S. Dhoni: The Untold Story,No,No captions available :()
https://www.youtube.com/watch?v=MebWf6V9MI4,Uyire,No,No captions available :()
https://www.youtube.com/watch?v=6BIMbAz9Tyc,Collector,No,No captions available :()
https://www.youtube.com/watch?v=8cLShJJ0DME,Visaaranai,No,No captions available :()
https://www.youtube.com/watch?v=ynokjzrlBuQ,Don,No,No captions available :()
https://www.youtube.com/watch?v=xea6X0VkOL0,Force,No,No captions available :()
https://www.youtube.com/watch?v=WBxbee-yxQo,Jatt James Bond,No,No captions available :()
https://www.youtube.com/watch?v=u4ziFkeyQpM,Force 2,No,No captions available :()
https://www.youtube.com/watch?v=36cHW8PE560,Happy Husbands,No,No captions available :()
https://www.youtube.com/watch?v=0NHu6Adkjbo,The Jungle Book (2016),No,No captions available :()
https://www.youtube.com/watch?v=7cc2EyNT7BQ,Marykkundoru Kunjaadu,No,No captions available :()
https://www.youtube.com/watch?v=VJU0VIlHBsw,Final Round,No,No captions available :()
https://www.youtube.com/watch?v=nigbLZVEngE,Gaane Ki Aane,No,No captions available :()
https://www.youtube.com/watch?v=F7FhWuO3xo4,Brothers,No,No captions available :()
https://www.youtube.com/watch?v=gya7Powe5p8,Hasee Toh Phasee,No,No captions available :()
https://www.youtube.com/watch?v=Kn5zqRbslqI,Sahasam Swasaga Sagipo,No,No captions available :()
https://www.youtube.com/watch?v=L0T5YX9WHME,Venicile Vyapari,No,No captions available :()
https://www.youtube.com/watch?v=BT2Y3oYKQlQ,Ghayal Once Again,No,No captions available :()
https://www.youtube.com/watch?v=902HoCO-298,Chandramukhi,No,No captions available :()
https://www.youtube.com/watch?v=zO2XbgFne9k,Mallu Singh,No,No captions available :()
https://www.youtube.com/watch?v=2Prd_PtVfu8,Thappana,No,No captions available :()
https://www.youtube.com/watch?v=d5EIqk4I_1o,Shaandaar,No,No captions available :()
https://www.youtube.com/watch?v=srbsIxklIz8,Tum Bin 2,No,No captions available :()
https://www.youtube.com/watch?v=ka6a80doMpo,OK Jaanu,No,No captions available :()
https://www.youtube.com/watch?v=W4R00hnEXHg,Salaam Kashmir,No,No captions available :()
https://www.youtube.com/watch?v=SqLNDxbh1sM,Captain America: Civil War,No,No captions available :()
https://www.youtube.com/watch?v=27YugsH1WPM,Christian Brothers,No,No captions available :()
https://www.youtube.com/watch?v=FGMH4Xh_DF8,Jhoom Barabar Jhoom,No,No captions available :()
https://www.youtube.com/watch?v=g464Dt1v3Wo,Priyamaana Thozhi,No,No captions available :()
https://www.youtube.com/watch?v=XrmbxaZmEb4,Snegithiye,No,No captions available :()
https://www.youtube.com/watch?v=b-XZtmVhN4U,Eecha,No,No captions available :()
https://www.youtube.com/watch?v=yL-h9VegAlA,Bhoothnath Returns,No,No captions available :()
https://www.youtube.com/watch?v=1gVtfDxXDSg,Creature,No,No captions available :()
https://www.youtube.com/watch?v=CsXfpgSoT2k,Badrinath Ki Dulhania,No,No captions available :()
https://www.youtube.com/watch?v=5cA_O5JkjWk,Annayum Rasoolum,No,No captions available :()
https://www.youtube.com/watch?v=IeE-9jUEaio,Three,Yes,"Dad, I got to marry a girl Who is that girl, son? I will not wat, chase or follow
wherever you go, but, give me your phone number and go Tell me I love you,
I will not let you go My love is true forever
make sure you never leave free You mean to say I am mental? Oh no! Oh God! You are not talking to me,
not even smiling at me Ram! Excuse me, may I help?
Thank you I am in love with a girl You know what? - What?
She too is on love with me. Why this kolaveri, kolaveri, kolaveri di all my mistake, it is all my mistake!
Come on Ram, do not cry please! Janani!"
https://www.youtube.com/watch?v=OEzRr_L4kYc,Puthiya Mukham,No,No captions available :()
https://www.youtube.com/watch?v=DJ3A47PGdhc,Hero,No,No captions available :()
https://www.youtube.com/watch?v=U_u8MzNZ7TA,Doctor Strange (2016),No,No captions available :()
https://www.youtube.com/watch?v=7yKouVc8BUI,Proprietors Kammath & Kammath,No,No captions available :()
https://www.youtube.com/watch?v=9SWtJ87RrhE,Gabbar is Back,No,No captions available :()
https://www.youtube.com/watch?v=CsCNuZDd3xY,Shaitan,No,No captions available :()
https://www.youtube.com/watch?v=wdYkXct5MU4,Friends,No,No captions available :()
https://www.youtube.com/watch?v=32oOlaENKfU,Neelakasham Pachakadal Chuvanna Bhoomi,No,No captions available :()
https://www.youtube.com/watch?v=jTkRzN7ggME,Neram,No,No captions available :()
https://www.youtube.com/watch?v=tcq5zSF2AgI,Bujjigadu,Yes,"20 members are around! So? Aren't you scared? What does that mean? What are you doing? Its not your's right! I'll see through it. What are you doing? What were you trying to do? You look like a volvo bus. Did you see me? Want to see my chassis number? May I show it to you? I'm the latest model. Isuzu engine! More horsepower! I'll pay you Rs.1 crore. Will you kill. Killing someone for money is wrong.  But you said Rs.1 crore. Its tempting. We'll miss the first half. I wont let even the titles to fall. I don't Know about you,
but she's not ordinary to me. Their are two Rajinikanth 
how did you get into the bus?"
https://www.youtube.com/watch?v=mSIRvGymtHU,Seniors,No,No captions available :()
https://www.youtube.com/watch?v=CgQTR_zzhAI,Student of the Year,No,No captions available :()
https://www.youtube.com/watch?v=wU9k5jlblls,Janatha Garage,No,No captions available :()
https://www.youtube.com/watch?v=S4xqBumaPng,Satya 2,No,No captions available :()
https://www.youtube.com/watch?v=oSo6ZwrUAWg,Rudramadevi,No,No captions available :()
https://www.youtube.com/watch?v=yEVuK1jYeUo,Avengers: Age of Ultron,No,No captions available :()
https://www.youtube.com/watch?v=06ZrEgak5ig,Ready,No,No captions available :()
https://www.youtube.com/watch?v=_9ihzdv200U,Ajab Prem Ki Ghazab Kahani,No,No captions available :()
https://www.youtube.com/watch?v=aKzsXx3LcgU,Srimanthudu,Yes,"Wanted a best college and
you went somewhere else. You wanted to go abroad and I
thought was to explore the world. Then you said no to business,
not happened. Let me do what I want and
earn some respect O Rama Rama Rama Rama
Rama Rama Rama Rama Like the Rama’s army,
let us all be one and united! Maybe I look that way,
but I will bore you. We as a family don't understand him,
how can the girl...?  They have come together, these two
different worlds have come together, They have come together, when two
different footprints converge in a pair. Even before they reach,
stop the bus and kill them. He said for every nuisance that he does,
he has a bad father to save him. To save my family, there is 
a bad son like me too. Bad doesn't mean bad like you.
That is a different type Every time you do this,
don't you get slightly bored? You have taken a lot
from the village. Return it otherwise
you will turn obese. Right, right! Srimanthudu
(The wealthy man)"
https://www.youtube.com/watch?v=FJ34XrBr_6I,Mallanna,Yes,"Here is the girl from India. Hey, eyes of Charlie is singing. I am a shining kind and 
flutter like a flamingo. Robbing from rich and giving away 
to the poor is not wrong. Suit case. Should start fear, until fear lasts. Who is responsible for this? MALLANNA - Mallanna Go man 
Hey excuse me Mr Mallanna. We will have one coffee, come on Is it hot or cold, you touch and see. Go woman."
https://www.youtube.com/watch?v=aw7fKB_8xWs,Speedunnodu,No,No captions available :()
https://www.youtube.com/watch?v=db_2mujPXjk,Race Gurram,Yes,"""Let me show you a movie."" Are you talking Profanity? Father do you think I talk Profanity? Dont give much respect. Why did you throw him like that? Do you want to see my brother getting spoil? Lucky's brother cannot be like that. How he has to be? He has to be like me. He'll be of no use then! Whats in it? Current. Where? With in it. Show me. Oh my God! Sweety listen to me. Sweety move from the track. Sweety yell at me. Change your life style. Change your batch! He doesn't need Shiva Reddy's anymore. Come towards the house. Sir what are you doing? We got an order to collapse this building. He has to be beaten by power Shiva Reddy. Your reason will not correct your mistake. You have killed a aspiration of
a sincere police officer. Dont start the race by
knowing each other. I'm not the runner of the race
I'm the winning horse. Its just a matter of four bullets. Extra luggage. Oh my God! ""Thrilling operation."" ""Its a voilent action."" ""Its a mind blowing action."" ""Its Winning horse."" You have to trust few buddy."
https://www.youtube.com/watch?v=k0cLkLdZRww,Kaththi,No,No captions available :()
https://www.youtube.com/watch?v=xX0Gzqr8jow,Goa Girls,No,No captions available :()
https://www.youtube.com/watch?v=wzGUZwIjUTE,Rakhee,Yes,"Like poison... Move up and up... Can I be yours? Why dear? You sit there.
I will do it, dear. Increase TRP, Ads.
Attract sponsors. But who do they have? Do they have to be sacrificed? Rakhi! Will you come wherever I ask you to come? Will you give wherever I ask you to give? They do not know to do
any of household chores. That is it... She kicked me again! Rakhi, you are my Kawasaki... You are my target Hey, Andhra beauty... You are going to fall
into my arms Brother protects his
sister as long as she is alive. With different flames in eyes, heart,
hands and breath Tell me, who killed him?
- Rakhi! Your interview of Rakhi
raised the status of my channel. Tell me the reason behind
the surrender. Let me see who dares to kill me."
https://www.youtube.com/watch?v=hh68DpcWtvA,The Words,No,No captions available :()
https://www.youtube.com/watch?v=DwnaiIY0DsI,Ragini MMS-2,No,No captions available :()
https://www.youtube.com/watch?v=H_g3PZcps0A,Jennifer's Body,No,No captions available :()
https://www.youtube.com/watch?v=mAPbxRFeb64,The Transporter Refueled,No,No captions available :()
https://www.youtube.com/watch?v=1uhWOm1GWw0,Ayal,No,No captions available :()
https://www.youtube.com/watch?v=j620aYsx5Qw,Friends With Benefits,No,No captions available :()
https://www.youtube.com/watch?v=wBsrDySVfq4,Mastizaade,No,No captions available :()
https://www.youtube.com/watch?v=e_DysoKuewE,Gunday,No,No captions available :()
https://www.youtube.com/watch?v=xMDAU1WB5JQ,Hate Story 3,No,No captions available :()
